ID,Creator,Creator ID,Resource Type,Temporal Coverage,Date Issued,Date Range,Spatial Coverage,Bounding Box,GeoNames,Date Accessioned,Tags
22d6bf26-19a2-41e5-a13a-c2cac791d6dc,"Takashiba, San'yū, 19th cent.",null,,Kaei 5 1852,,1852-1852,Japan-- Tokyo--Tokyo|Japan,"139.68,35.57,139.95,35.76",,2019-01-16,2022-creator-sprint|sprint-2021-05
dd1673d9-b5da-4337-835f-188a80881e23,Silas Farmer & Co.,null,,1872,,1872-1872,Michigan--Detroit|Michigan,"-83.09,42.31,-83.01,42.38",,2019-01-16,2022-creator-sprint|sprint-2021-05
85fa07f3-2a5c-45ad-876c-35f7d2913e45,"Wesolowski, Ludwik.",,Manuscript maps,Approximately 1837,n.d.,1837-1837,Michigan--Clinton Township|Michigan,"-82.973,42.539,-82.856,42.631",,2019-01-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
3b6b19ec-ef6c-4441-ba2e-20253fbf97fc,"Wesolowski, Ludwik.",,Manuscript maps,Approximately 1837,n.d.,1837-1837,Michigan--Mount Clemens|Michigan,"-82.902,42.578,-82.857,42.618",,2019-01-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
496b3b9d-ce79-415d-a912-29ed9f6dafde,"Dawson, George Mercer, 1849-1901|Geological Survey of Canada",fst00188721|fst00533128,,1880,,1880-1880,Canada--British Columbia,"-134.000,48.000,-114.000,57.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
810bac42-c89f-4384-9f71-d8ec4b7b0e3b,"Glümer, J. v.|Poe, O. M. (Orlando Metcalfe), 1832-1895|Sherman, William T. (William Tecumseh), 1820-1891|United States. Army. Corps of Engineers",null|fst00122322|fst00049712|fst00534195,Military maps,1864,1870,1864-1864,Georgia,"-85.42,33.5,-83.75,35.17",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
b339fb44-0e3b-45a5-bbb0-e4a7b9960632,"Beckwith, E. G. (Edward Griffin), 1826-1909|Dahl, James, former owner|Davis, Jefferson, 1808-1889, director|Egloffstein, F. W., 1824-1885, topographer|Siebert, Selmar, printer|United States. War Department",fst00419143|null|null|null|null|fst01853257,Thematic maps|Manuscript maps,1855,1855,1855-1855,United States of America,"-115.5,38.68,-111.4,42.22",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
8cd4bc46-913b-46c4-8416-0b6ef6a6f737,"Beckwith, E. G. (Edward Griffin), 1826-1909|Dahl, James, former owner|Davis, Jefferson, 1808-1889, director|Egloffstein, F. W., 1824-1885, topographer|Gunnison, J. W. (John Williams), 1812-1853|Kern, R. H., topographer|Siebert, Selmar, printer|United States. War Department",fst00419143|null|null|null|fst00267065|null|null|fst01853257,Thematic maps|Manuscript maps,1855,1855,1855-1855,United States of America,"-111.17,36.23,-106.5,41.5",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
01a620ba-2c07-46ca-b388-d6be6b9035a4,"Beckwith, E. G. (Edward Griffin), 1826-1909|Dahl, James, former owner|Davis, Jefferson, 1808-1889, director|Egloffstein, F. W., 1824-1885, topographer|Siebert, Selmar, printer|United States. War Department",fst00419143|null|null|null|null|fst01853257,Thematic maps|Manuscript maps,1855,1855,1855-1855,California,"-123.670,38.580,-119.500,42.000",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
cae01d9d-12d4-4c83-b991-ced46313b361,"Barlow, Robert, 1813-1883|Geological Survey of Canada|Richardson, James (Geologist)",null|fst00533128|null,,1867,,1867-1867,British Columbia-- Canada--Vancouver Island,"-124.000,49.000,-118.000,51.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
8065296b-3341-4171-a72e-dc5c114ffd38,"Bowman, Amos, -1894|Dawson, George Mercer, 1849-1901|Geological Survey of Canada|Marion, Israel",fst01809207|fst00188721|fst00533128|null,,1888,,1888-1888,Canada--British Columbia,"-122.000,49.000,-118.000,51.250",,2019-01-16,2022-creator-sprint|sprint-2021-05
13b4f358-d358-4ea7-a99e-89b066944502,"Gunnison, J. W. (John Williams), 1812-1853|Preuss, Charles, 1803-1854|Stansbury, Howard, 1806-1863|United States. Army. Corps of Engineers",fst00267065|fst00356620|fst00221979|fst00534195,,1850,,1850-1850,United States of America,"-115.000,38.000,-94.000,44.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
d0b08401-4b5e-4011-9cd7-e8fb59266f87,,,,1922,1922,1922-1922,Africa,"-19.27,-36.43,52.14,37.61",http://sws.geonames.org/6255146,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
afcbb8e5-7fd7-4290-a420-f2904122cc89,"Frémont, John Charles, 1813-1890",,,1845,,1845-1845,United States of America,"-125.000,34.000,-94.000,46.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
e8c3955d-4861-4f6a-88c7-d3936229d491,[creator not identified],null,,1901,,1901-1901,Michigan--Ann Arbor|Michigan,"-83.76,42.26,-83.72,42.3",,2019-01-16,2022-creator-sprint|sprint-2021-05
2a8bdf3c-f8e8-4a25-bcc7-1fff39fb29b8,Ann Arbor Press,fst02013594,Thematic maps,between 1900 and 1910,n.d.,1900-1910,Michigan--Ann Arbor|Michigan,"-83.76,42.26,-83.72,42.29",,2019-01-16,2022-creator-sprint|sprint-2021-05
61aa9f6c-9a07-477b-802e-78befd5e28a1,"George Wahr (Firm)|Smith, Shirley Wheeler, 1875-1959",null|null,Thematic maps,1899,1899,1899-1899,Michigan--Ann Arbor Township|Michigan,"-83.76,42.26,-83.72,42.29",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
55cbc381-7a98-4dd0-8414-77d660774e06,George Wahr Publishing Company.,null,,approximately 1900,1900,1900-1900,Michigan--Ann Arbor|Michigan,"-83.76,42.26,-83.72,42.29",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
aac663c0-c1f7-4afc-b04d-e630399d9b72,Ann Arbor (Mich.). Board of Commerce,null,,1911,,1911-1911,Michigan--Ann Arbor|Michigan,"-83.76,42.26,-83.71,42.3",,2019-01-16,2022-creator-sprint|sprint-2021-05
feca7f43-6d13-4f9e-a08b-f4975053877f,,,,,1920,1920-1920,Michigan--Ann Arbor|Michigan,"-83.759,42.260,-83.718,42.292",,2021-04-16,bbox-verified_2023-02-27|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
b772ce7d-55a4-4885-9188-fc59a2ae6de2,Wickes Brothers.,null,,1914,,1914-1914,Michigan--Ann Arbor|Michigan,"-83.76,42.27,-83.72,42.3",,2019-01-16,2022-creator-sprint|sprint-2021-05
49bc3225-89a5-4170-a8eb-19e7fadae5fa,"Andrews, Robert E., creator|Ayde, E. F.",null|null,Thematic maps,,n.d.,2020-2020,Michigan--Au Sable National Scenic River|Michigan,"-84.82,44.27,-83.25,45.07",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
9d97e01e-29f2-42dc-8bd5-61d6511795b5,,,,,1890,1890-1890,Massachusetts--Boston|Massachusetts,"-71.09,42.34,-71.03,42.37",http://sws.geonames.org/4930956,2021-04-16,sprint-2021-05
c9538b74-c930-40da-8f09-9637fb6023c4,"Stratton, J. F. (Jonathan F.)",,Cadastral maps,1832,1832,1832-1832,Michigan--Ann Arbor Township|Michigan,"-83.749,42.282,-83.721,42.293",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
44d649f9-d390-4f3e-83c4-e713b32dccd5,"Stratton, J. F. (Jonathan F.)",,Cadastral maps,1832,1832,1832-1832,Michigan--Ann Arbor Township|Michigan,"-83.749,42.282,-83.721,42.293",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
ab98bb71-2695-41a1-893b-f681881f0cda,"Blanchard, M.",,,1898,,1898-1898,Michigan--Ann Arbor|Michigan,"-83.74,42.28,-83.739,42.281",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|BBoxVerified|bboxSprintJune2023|sprint-2021-05
013d9fb7-7ec6-440e-b289-3cda5d26b2ab,,,,,1890,1890-1890,Connecticut,"-73.72,40.98,-71.73,42.05",http://sws.geonames.org/4831725,2021-04-16,sprint-2021-05
614a0722-6f94-45de-944c-8fcae3c3ba04,,,,,1893,1893-1893,Connecticut,"-73.728,40.980,-71.787,42.051",http://sws.geonames.org/4831725,2021-04-16,202212bbox|sprint-2021-05
a4c808b7-3ab8-4f1e-b850-5bdedf441134,Geological Survey (U.S.),fst00547115,,1893,,1893-1893,Connecticut,"-73.75,39.98,-71.75,42.02",,2019-01-16,2022-creator-sprint|sprint-2021-05
d4a1527b-f692-4a83-af9f-38b87e6a21d0,Thomas Cook (Firm)|W. & A.K. Johnston Limited,fst00556081|fst00545010,Thematic maps,between 1890 and 1900,n.d.,1890-1900,Europe,"-0.52,39.8,16.9,52.53",,2019-01-16,2022-creator-sprint|sprint-2021-05
2b18fabd-aa1b-42a7-82bd-d955f28334ff,"Farmer, Silas, 1839-1902|International Society of Christian Endeavor|Michigan Mutual Life Insurance Company.|Silas Farmer & Co.",fst01497200|fst00588924|null|null,,1899,1899,1899-1899,Michigan--Detroit|Michigan,"-83.288,42.255,-82.910,42.450",,,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
c612bec8-035a-4481-9bbf-af7a3b29446c,United States. Surveyor General,fst00580221,,,1855,1855-1855,Dunkirk Harbor,"-79.35,42.49,-79.31,42.5",http://sws.geonames.org/5115498,2021-04-16,2022-creator-sprint|sprint-2021-05
229a255c-8b2b-48d8-8f66-18d0c36e5d23,"Coronelli, Vincenzo, 1650-1718",fst00012407,,169-?,,1690-1699,North America|Gulf of Mexico,"-100.000,22.000,-75.000,70.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
548fd0a0-ef9f-428f-ab71-f957130c945c,"Dahl, James, former owner|Dimmock, Charles H. (Charles Henry), 1831-1873, engineer|Egloffstein, F. W., 1824-1885|Hazzard, John, Letterer|Macomb, J. N. (John N.), 1810 or 1811-1889, topographer|Sartain, Samuel, 1830-1906, ruler",null|null|fst01514574|null|null|null,,1864,,1864-1864,United States of America,"-111.58,34.48,-104.5,39.28",,2019-01-16,2022-creator-sprint|sprint-2021-05
135e7926-330d-489d-8c15-9f30a16a8ec7,"George B. Cadwell & Co.|George B. Cadwell & Co. Atlas of Lenawee County, Michigan.",null|null,,1892,,1892-1892,Michigan--Hudson|Michigan,"-84.388,41.828,-84.314,41.881",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
eaf95aa2-749a-46d2-bc60-a4ae0ef041e3,"Eaton, Daniel Isaac, -1814|Geological Survey of Canada|Low, A. P. (Albert Peter), 1861-1942",fst01816931|fst00533128|fst00454848,Geological maps,1896,,1896-1896,Canada--Newfoundland and Labrador,"-81.000,47.000,-55.000,61.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
f2085572-c851-417a-9a47-eafdcd76901e,"Geological Survey (U.S.)|Gilbert, Grove Karl, 1843-1918|Thompson, Gilbert, 1839-1909",fst00547115|fst00052219|fst00375349,,1890,,1890-1890,Utah--Bonneville Salt Flats,"-114.83,37.5,-110.87,42.43",,2019-01-16,2022-creator-sprint|sprint-2021-05
7cf6b12b-430c-401d-987f-1ea8a874f07e,"Douglas, Columbus C., 1812-1874|Higgins, Sylvester W.|Houghton, Douglass, 1809-1845|Hubbard, Bela, 1814-1896|Stone, William James, 1798-1865",null|fst00307682|fst00306649|fst00119550|fst00003189,,1844,,1844-1844,Michigan--Lenawee County|Michigan,"-83.72,41.7,-83.12,42.07",,2019-01-16,2022-creator-sprint|sprint-2021-05
62909ea6-3206-4c35-a4b9-9b688ef2a630,"C. & J. Greenwood|Greenwood, C. (Christopher), 1786-1855|Greenwood, J. (John), 1791-1867.|Neele, Josiah",fst02013794|fst00158830|null|null,,1824-1826,1830,1824-1826,England--London|England,"-0.510,51.287,0.334,51.692",http://sws.geonames.org/2643743,,sprint-2021-05|2022-creator-sprint|sprint-2021-05
675e8414-d575-41e8-bd5e-d69b783ea052,"Fenner, Sears & Co.|Hinton, Isaac Taylor, 1799-1847|Simpkin, Marshall and Co.",null|fst00334446|fst01499946,,1832,,1832-1832,Maine,"-73.670,41.500,-67.000,48.500",,2019-01-16,2022-creator-sprint|sprint-2021-05
a39f11d5-f76c-4059-8a0e-13db0a9334f6,,,,,1896,1896-1896,Canada--Manitoba|Canada|Canada,"-101.75,48.85,-94.87,52.93",http://sws.geonames.org/6065171,2021-04-16,sprint-2021-05
657354db-3fe2-4062-898d-91ec27e2386d,H.R. Page & Co.,null,,"1881, ©1880",,1881-1881,Michigan,"-88.05,41.5,-82.28,47.43",,2019-01-16,2022-creator-sprint|sprint-2021-05
5da06154-0cc0-49b1-9d9d-97941f196f2e,Taintor Bros. & Merrill.,,,1874,,1874-1874,United States of America,"-93.330,41.670,-81.000,47.500",,2019-01-16,2022-creator-sprint|sprint-2021-05
81297879-f462-4c03-a436-215deea054b9,"Steinwehr, A. von (Adolph), 1822-1877",fst01515118,,1877,,1877-1877,Michigan,"-94.670,41.500,-81.000,47.330",,2019-01-16,2022-creator-sprint|sprint-2021-05
4c68728f-f8fe-4895-8760-1e5b37c15e76,,,Geological maps,1860,1860,1858-1860,United States,"-92.278,44.803,-86.136,47.874",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
1ed7a995-9abd-4186-a13e-309b099302cf,"Hinman, Russell, 1853-1912.",null,,1885,,1885-1885,United States of America,"-93.07,41.5,-79.53,47.65",,2019-01-16,2022-creator-sprint|sprint-2021-05
56cac911-9c03-4fff-8ee3-e23e79733919,H.R. Page & Co.,null,,1883,,1883-1883,Michigan,"-88.05,41.5,-82.28,47.43",,2019-01-16,2022-creator-sprint|sprint-2021-05
528340fc-b325-4191-8874-1d2ef0384f37,[creator not identified],,,1857,,1857-1857,Michigan,"-88.750,41.000,-84.000,47.770",,2019-01-16,2022-creator-sprint|sprint-2021-05
e71f4fdd-4f5d-4670-bcc2-f2894eac2fa3,"Wangersheim, S.",null,,1894,,1894-1894,Michigan,"-87.92,41.5,-82.28,47.17",,2019-01-16,2022-creator-sprint|sprint-2021-05
b04e4836-810d-43a9-8f98-0118be0c3635,"Nellist, J. F. (John F.)",,Road maps,1897,1897,1897-1897,Michigan,"-90.418,41.696,-82.413,48.239",,2019-01-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
4ca39f59-9356-4309-aa3b-0bbdf0fcbe0a,"Bidlack, Russell E. (Russell Eugene), 1920-|Judd, Philu E.|Lewis, James Otto, 1799-1858",fst01500699|null|fst00135627,Outline maps,1824?,unknown,1824-1824,Michigan,"-89.37,41.07,-79.63,47.07",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
984dc10d-60f7-4c3e-9c68-0312b17b62c2,United States. Post Office Department,fst01853239,,1909,,1909-1909,Michigan--Midland County|Michigan,"-84.61,43.47,-84.16,43.83",,2019-01-16,2022-creator-sprint|sprint-2021-05
470d2d37-fe79-4fdb-a367-c8a509aacca8,"Alexander, Samuel|Schedler, J. (Joseph)|United States. Army. Corps of Engineers",null|null|fst00534195,,1862,,1862-1862,D.C.-- Washington--Washington DC,"-78.42,38.33,-76.93,39.33",,2019-01-16,2022-creator-sprint|sprint-2021-05
df011263-725c-4aed-907e-4660aa2d8bc7,"Warren, G. K. (Gouverneur Kemble), 1830-1882",fst01761674,,1867,,1867-1867,South Dakota,"-106.500,38.500,-93.500,50.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
8b9bec8f-9bc7-4a87-91d7-40d147c39f6a,"Williams, W. (Wellington)",fst02013926,,1860,,1860-1860,North America,"-167.7,6.7,-10.68,79.22",,2019-01-16,2022-creator-sprint|sprint-2021-05
1c574087-0c8a-4e08-9720-b53291bad695,"Hondius, Hendrik, 1597-1651. Appendix Atlas of the British Isles and Northern Europe|Jansson, Jan, 1588-1664. Appendix Atlas of the British Isles and Northern Europe|Vignaud, Henry, 1830-1922, former owner.",null|null|null,,between 1630 and 1639,,1630-1639,United Kingdom--Northern Ireland,"-10.48,53.23,-4.92,55.35",,2019-01-16,2022-creator-sprint|sprint-2021-05
81608dd1-88f6-4263-bd00-bce1b87f94d1,"Finley, A. (Anthony)",fst01432581,,,1833,1833-1833,Ohio,"-85.08,30.17,-80.08,43.92",http://sws.geonames.org/5165418,2021-04-16,2022-creator-sprint|sprint-2021-05
c0c472f8-ca9e-4408-873c-ca48b1c3b2ff,"Dahl, James, former owner|Mitchell, S. Augustus (Samuel Augustus), 1792-1868",null|fst00012500,Thematic maps,1876,1876,1876-1876,United States of America,"-124.91,41.71,-109.99,50.2",,2019-01-16,2022-creator-sprint|sprint-2021-05
2f6b355d-0801-4457-af56-aa5f5fd5957c,"Alexander, Samuel|Schedler, J. (Joseph)|United States. Army. Corps of Engineers",null|null|fst00534195,,1864,,1864-1864,Virginia--Culpeper County|Virginia,"-78.33,38.28,-77.53,38.7",,2019-01-16,2022-creator-sprint|sprint-2021-05
55479623-44ca-4004-84fc-78908f7f32e5,Ontario. Department of Crown Lands,fst01839353,Mine maps,1891,,1891-1891,Canada-- Ontario--Ottawa,"-76.000,45.420,-75.330,46.330",,2019-01-16,2022-creator-sprint|sprint-2021-05
b15a87e1-4797-4ed7-9586-cd7308269d21,,,,,1888,1888-1888,Canada--Ontario|Canada|Canada,"-80.43,44.15,-77.05,46.4",http://sws.geonames.org/6093943,2021-04-16,sprint-2021-05
936b6c1f-b578-41a7-8723-4da8caf18509,,,,,1896,1896-1896,Canada--Ontario|Canada|Canada,"-80.43,44.15,-77.05,46.4",http://sws.geonames.org/6093943,2021-04-16,sprint-2021-05
5b5b2d65-f354-442d-858d-e49ba843c288,,,Cadastral maps,between 1880 and 1890,1880,1880-1889,Canada--Ontario|Canada|Canada,"-95.16,41.68,-74.32,56.86",http://sws.geonames.org/6093943,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
6798cdd6-cf05-4e35-984d-98d460623f67,Canada. Dept. of Crown Lands.,null,Cadastral maps,approximately 1880,1880,1880-1880,Canada--Ontario,"-83.5,45.67,-80.75,46.5",,2019-01-16,2022-creator-sprint|sprint-2021-05
18bed919-fc86-4e02-a909-15f8bb9899bb,,,,,1881,1881-1881,Canada--Manitoba|Canada,"-101.630,49.000,-94.870,51.070",http://sws.geonames.org/6065171,2021-04-16,sprint-2021-05
5da69612-3f2a-4047-b808-9dd2e387d3f9,"Copp Clark Company|Ottawa. Geological Survey Department, surveyor.",fst00581929|null,Geological maps,1892,1892,1892-1892,Canada--Ontario|Canada|Canada,"-95.16,41.68,-74.32,56.86",http://sws.geonames.org/6093943,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
6af7a7a2-3631-46fc-bf6f-4994d1640752,"Butler, B.F., engraver.",null,,,1854,1854-1854,California--San Francisco|California,"-122.52,37.75,-122.36,37.81",http://sws.geonames.org/5391959,2021-04-16,2022-creator-sprint|sprint-2021-05
0428403d-184c-46b0-b03c-5325ae982971,Rand McNally and Company,fst00539874,,1889,,1889-1889,Michigan,"-86.82,41.63,-82.4,46.12",,2019-01-16,2022-creator-sprint|sprint-2021-05
a3ecaadb-908d-40eb-958a-145e1c1eb66e,"Hondius, Hendrik, 1597-1651|Hondius, Hendrik, 1597-1651. Appendix Atlas of the British Isles and Northern Europe|Jansson, Jan, 1588-1664. Appendix Atlas of the British Isles and Northern Europe|Vignaud, Henry, 1830-1922, former owner.",fst00101029|null|null|null,,between 1630 and 1639,,1630-1639,United Kingdom--Scotland,"-7.67,54.62,-0.72,57.77",,2019-01-16,2022-creator-sprint|sprint-2021-05
e8412999-b556-4064-821e-ed3fa8a96410,"Emory, William H. (William Hemsley), 1811-1887|United States. War Dept. Corps of Topographical Engineers.",fst00204146|null,,1844,,1844-1844,Texas,"-124.83,20.43,-83.75,44.33",,2019-01-16,2022-creator-sprint|sprint-2021-05
787de715-2761-4d6b-b72d-098667111e55,"Emory, William H. (William Hemsley), 1811-1887|United States. Army. Corps of Topographical Engineers",fst00204146|fst00531525,,1844,,1844-1844,Texas,"-124.000,22.000,-88.000,43.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
508bc283-8e32-42ca-9b43-cffe5a0398a6,"Rock, James L. Southern and Western Texas guide for 1878.",null,,,1878,1878-1878,Texas,"-106.63,25.75,-93.48,36.53",http://sws.geonames.org/4736286,2021-04-16,2022-creator-sprint|sprint-2021-05
30494f64-dc24-41cf-ae63-e54aae368939,Ann Arbor Railroad Company,fst00677311,,,1898,1898-1898,United States,"-94.000,38.000,-78.000,47.000",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|sprint-2021-05
26322a5f-0056-4825-912c-d82ff1d56261,,,,1923,1923,1923-1923,Michigan--Detroit River|Michigan,"-83.124,42.087,-83.090,42.162",http://sws.geonames.org/4990746,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
3ce64f6f-1186-488f-84f1-996dbf466235,"Berkshire Historical and Scientific Society (Pittsfield, Mass.)|Old Corner Bookstore (Springfield, Mass.)|Pope, Frank L. (Franklin Leonard), 1840-1895",fst00640315|null|fst00446421,,1886?,,1886-1886,New York--New York State,"-73.92,41.92,-73.08,42.83",,2019-01-16,2022-creator-sprint|sprint-2021-05
ecf18c39-1333-4e2b-8887-816a31699f75,Edinburgh Geographical Institute.,,World maps,1892,,1892-1892,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|-180TO180|sprint-2021-05
b41b54f5-db78-4501-b373-e9b451468841,"Burger, R. (Robert)|Burt, William Austin, 1792-1858|Canfield, Augustus, d. 1854|Holcroft, John|R. Burger & Company.",null|fst00249228|null|null|null,,1852,,1852-1852,Michigan--Sault Sainte Marie|Michigan,"-84.37,46.51,-84.34,46.511",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
f4f9b38a-b754-4006-9ca6-35607bbc4d37,[creator not identified],,,"Apr. 20th, 1871",,1871-1871,New York--Central Park|New York--New York State,"-73.981,40.765,-73.950,40.800",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
1a2707f5-3f3b-4b9c-a4f2-91348eee5073,"Brooks, T. B. (Thomas Benton), 1836-1900",fst00410334,,1873,,1873-1873,Michigan,"-88.900,45.050,-86.330,47.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
b1e9c2eb-d6bd-45e5-9831-235fff5e9558,Chicago and North Western Railway Company,fst00567689,,1883,,1883-1883,United States of America,"-104.07,39.98,-84.23,49.38",,2019-01-16,2022-creator-sprint|sprint-2021-05
a682cc4d-f31e-4cee-85aa-78cfc214c0c0,"Gould, Harold D.",,,1907,1907,1907-1907,Michigan--Ann Arbor|Michigan,"-83.800,42.223,-83.676,42.324",,,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
394006e1-c4f2-47a7-bfa1-64a1d2b95c5e,"C.B. & J.R. Graham Lithographers.|Farmer, John, 1798-1859",null|fst00448810,,1835,,1835-1835,Michigan--Detroit|Michigan,"-83.06,42.32,-83.03,42.35",,2019-01-16,2022-creator-sprint|sprint-2021-05
2e21d78d-b189-4bbe-bddf-c3ee6b07f676,"Sauer, Wm. C.",null,,1914,,1914-1914,Michigan--Detroit|Michigan,"-83.17,42.27,-82.92,42.41",,2019-01-16,2022-creator-sprint|sprint-2021-05
b3f90109-204c-4505-8399-c7e72fe6bed9,Sauer Bros. and Frydrych.,null,,1912,,1912-1912,Michigan--Detroit|Michigan,"-83.29,42.28,-82.94,42.37",,2019-01-16,2022-creator-sprint|sprint-2021-05
2e7679b6-a7c3-4bf2-b702-286784d7324a,"Crandall, Geo. K.",null,,,1900,1900-1900,Connecticut--New London|Connecticut,"-72.13,41.3,-72.08,41.39",http://sws.geonames.org/4839416,2021-04-16,2022-creator-sprint|sprint-2021-05
35998189-3420-4d85-bcd4-d97530f2110d,C. Currier's Lith.,,,1857,,1857-1857,New York--New York|New York--New York State,"-74.024,40.700,-73.939,40.783",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|bboxSprintJune2023|sprint-2021-05
17436e2f-f6d1-4f56-9f3e-08b0b2d017e0,,,,,1837,1837-1837,Michigan--Saginaw|Michigan,"-83.98,43.41,-83.93,43.43",http://sws.geonames.org/5007989,2021-04-16,sprint-2021-05
15e20fdc-2c71-409d-af76-878d8ebdde9b,"Edwards, R. M.",,Mine maps,1905,1905,1905-1905,Michigan--Keweenaw Peninsula|Michigan,"-89.216,46.798,-87.708,47.483",,,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
35db7d94-502c-470b-b6b2-01a2b86211eb,"Burnham, Victor G.",null,,1895,,1895-1895,Michigan--Alpena County|Michigan,"-84.5,44.7,-83.18,45.68",,2019-01-16,2022-creator-sprint|sprint-2021-05
457dec91-e2d3-4220-bf64-2715616a67c5,"F. Bourquin & Co.|Geil, Samuel|Geil & Harley|Harley, David S.|Worley & Bracher",null|null|null|fst02013781|fst00598699,Cadastral maps,between 1860 and 1869,unknown,1860-1869,Michigan,"-84.84,42.77,-84.36,43.19",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
ed5356c4-4b81-4e91-b8bc-44ac471f265e,"Geil, Samuel|Geil and Jones|Smith, Robert Pearsall, 1827-1898",null|null|fst00136195,,1859,,1859-1859,Michigan--Macomb County|Michigan,"-83.1,42.45,-82.38,43.17",,2019-01-16,2022-creator-sprint|sprint-2021-05
3bb31551-a779-4bb5-824e-0a7757d4ecaf,"Bechler, Gustavus R.|F. Bourquin & Co.|Geil, Samuel|Wenig, E.|Worley & Bracher",fst02013966|null|null|fst02013920|fst00598699,Cadastral maps,1864,1864,1864-1864,Michigan,"-84.37,41.7,-83.37,42.43",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
3f759080-33f4-42b6-a77c-58920748d19b,Appalachian Mountain Club,fst00528525,,,1890,1890-1890,Massachusetts--Boston|Massachusetts,"-71.42,42.23,-70.85,42.47",http://sws.geonames.org/4930956,2021-04-16,2022-creator-sprint|sprint-2021-05
1426c995-c408-432d-a86e-aa5e7b8af738,"Alexander, Samuel|Warder & Catlett",null|null,Military maps,1861,1861,1861-1861,Virginia--Bull Run|Virginia,"-77.18,38.5,-77.17,38.51",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
75a590e4-fd4e-4c8c-b33f-8686bbe7ee07,"Genest, F. X.",null,,,1883,1883-1883,North America,"-110.2,39.87,-51.58,64.28",http://sws.geonames.org/6255149,2021-04-16,2022-creator-sprint|sprint-2021-05
bd0a29cb-1182-4e06-b85c-8347bccecc9c,,,,,1853,1853-1853,New England,"-73.32,42.12,-51.9,52.95",http://sws.geonames.org/8502102,2021-04-16,sprint-2021-05
3659ddee-a6b3-4dfc-b95b-4c36b3308313,"Cadell, T. (Thomas), 1742-1802|Kitchin, Thomas, 1718-1784|Robertson, William, 1721-1793|Strahan, William, 1715-1785",fst00242594|null|fst00016780|fst00268097,,"Septr. 29, 1777",,1777-1777,Caribbean|Gulf of Mexico,"-99.980,7.000,-59.940,31.010",,2019-01-16,2022-creator-sprint|sprint-2021-05
7f4a02e4-55d6-496a-b610-6becd3c1b637,"Góis, Bento de, 1562-1607|Yule, Henry, Sir, 1820-1889",fst00250059|fst00004550,,1866?,1866,1866-1866,Afghanistan--Hindu Kush|Afghanistan,"67.000,34.000,80.000,40.000",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
